url,title,titleComplete,description,imageUrl,genres,asin,isbn,isbn13,publisher,series,author,publishDate,characters,ratingHistogram,ratingsCount,reviewsCount,numPages,language,places
https://www.goodreads.com/book/show/16131484-the-infinite-sea,The Infinite Sea,"The Infinite Sea (The 5th Wave, #2)","How do you rid the Earth of seven billion humans? Rid the humans of their humanity.Surviving the first four waves was nearly impossible. Now Cassie Sullivan finds herself in a new world, a world in which the fundamental trust that binds us together is gone. As the 5th Wave rolls across the landscape, Cassie, Ben, and Ringer are forced to confront the Others’ ultimate goal: the extermination of the human race.Cassie and her friends haven’t seen the depths to which the Others will sink, nor have the Others seen the heights to which humanity will rise, in the ultimate battle between life and death, hope and despair, love and hate.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1395351812i/16131484.jpg,"Fiction, Post Apocalyptic, Audiobook, Young Adult, Science Fiction, Apocalyptic, Aliens, Fantasy, Romance, Dystopia",B00E8OLIXM,,,Putnam Juvenile,The 5th Wave,Rick Yancey,1410850800000.0,"Teacup/Allison, Cassie Sullivan, Evan Walker, Sammy Sullivan, Ben Parish, Ringer/Marika Kimura","2416, 9379, 35932, 55661, 38874",142262.0,12813.0,320.0,English,Ohio
https://www.goodreads.com/book/show/163977.Tortilla_Flat,Tortilla Flat,Tortilla Flat,"Danny is a paisano, descended from the original Spanish settlers who arrived in Monterey, California, centuries before. He values friendship above money and possessions, so when he suddenly inherits two houses, Danny is quick to offer shelter to his fellow gentlemen of the road. Together, their love of freedom and scorn for material things draws them into daring and often hilarious adventures. That is, until Danny, tiring of his new responsibilities, suddenly disappears...",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1400859671i/163977.jpg,"The United States Of America, 20th Century, Fiction, Literary Fiction, Literature, Classics, American, Classic Literature, Novels, Historical Fiction",0582461502,0582461502,9780582461505.0,Pearson Schools,,John Steinbeck,993970800000.0,"Torelli, Danny, Pablo Soler, Jesus Maria Corcoran, Pirate, Pilon","726, 3345, 15486, 22160, 14757",56474.0,3465.0,256.0,English,"California, Monterey, California"
https://www.goodreads.com/book/show/67238.Dead_Poets_Society,Dead Poets Society,Dead Poets Society,"Todd Anderson and his friends at Welton Academy can hardly believe how different life is since their new English professor, the flamboyant John Keating, has challenged them to ""make your lives extraordinary! "" Inspired by Keating, the boys resurrect the Dead Poets Society--a secret club where, free from the constraints and expectations of school and parents, they let their passions run wild. As Keating turns the boys on to the great words of Byron, Shelley, and Keats, they discover not only the beauty of language, but the importance of making each moment count. But the Dead Poets pledges soon realize that their newfound freedom can have tragic consequences. Can the club and the individuality it inspires survive the pressure from authorities determined to destroy their dreams?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359814692i/67238.jpg,"Drama, Poetry, Fiction, Academia, Young Adult, Contemporary, Literature, School, Novels, Coming Of Age",0553282980,0553282980,9780553282986.0,Starfire,,"N.H. Kleinbaum, Tom Schulman",617958000000.0,"Neil Perry, John Keating, Richard Cameron, Todd Anderson, Charlie Dalton, Knox Overstreet, Steven Meeks, Gerard Pitts","1513, 4979, 17980, 37541, 52925",114938.0,10683.0,166.0,English,Vermont
https://www.goodreads.com/book/show/11594337-the-one-and-only-ivan,The One and Only Ivan,"The One and Only Ivan (The One and Only Ivan, #1)","Ivan is an easygoing gorilla. Living at the Exit 8 Big Top Mall and Video Arcade, he has grown accustomed to humans watching him through the glass walls of his domain. He rarely misses his life in the jungle. In fact, he hardly ever thinks about it at all.Instead, Ivan thinks about TV shows he’s seen and about his friends Stella, an elderly elephant, and Bob, a stray dog. But mostly Ivan thinks about art and how to capture the taste of a mango or the sound of leaves with color and a well-placed line.Then he meets Ruby, a baby elephant taken from her family, and she makes Ivan see their home—and his own art—through new eyes. When Ruby arrives, change comes with her, and it’s up to Ivan to make it a change for the better.Katherine Applegate blends humor and poignancy to create Ivan’s unforgettable first-person narration in a story of friendship, art, and hope.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1424981397i/11594337.jpg,"Chapter Books, Fiction, Realistic Fiction, Audiobook, Childrens, Young Adult, Middle Grade, Fantasy, Animals, Juvenile",0061992259,0061992259,9780061992254.0,HarperCollins,The One and Only Ivan,"Patricia Castelao, Katherine Applegate",1326787200000.0,"Stella (One and Only), George (One and Only), Julia (One and Only), Bob the dog, Ivan (One and Only), Ruby (One and Only), Sara (One and Only), Snickers the poodle, Mack (One and Only)","4068, 6119, 23069, 57757, 98876",189889.0,18375.0,307.0,English,
https://www.goodreads.com/book/show/333538.The_Castle,The Castle,The Castle,"Translated and with a preface by Mark HarmanLeft unfinished by Kafka in 1922 and not published until 1926, two years after his death, The Castle is the haunting tale of K.’s relentless, unavailing struggle with an inscrutable authority in order to gain access to the Castle. Scrupulously following the fluidity and breathlessness of the sparsely punctuated original manuscript, Mark Harman’s new translation reveals levels of comedy, energy, and visual power, previously unknown to English language readers.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1646336042i/333538.jpg,"20th Century, Fiction, Literary Fiction, Literature, Classics, Czech Literature, Novels, Dystopia, German Literature, Philosophy",0805211063,0805211063,9780805211061.0,Schocken,,"Franz Kafka, Mark Harman",913708800000.0,"Barnabas' Mutter, Amalia, Schwarzer, Momus, Pepi, Gardena, Seemann, Barnabas, Gerstäcker, Olga, Frau Brunswick, Friedrich, Erlanger, Dorfvorsteher, Mizzi, Grafen Westwest, Sortini, Frieda, Klamm, Brügel, Otto Brunswick, Lasemann, K., Herrenhof Wirtin, Fräulein Gisa, Artur und Jeremias, Lehrer, Barnabas' Vater, Herrenhof Wirt, Sordini, Galater, Hans Brunswick","1303, 3992, 13752, 23207, 21448",63702.0,3686.0,328.0,English,Czechoslovakia
https://www.goodreads.com/book/show/37034.The_Woman_in_Black,The Woman in Black,The Woman in Black,"What real reader does not yearn, somewhere in the recesses of his or her heart, for a really literate, first-class thriller--one that chills the body, but warms the soul with plot, perception, and language at once astute and vivid? In other words, a ghost story written by Jane Austen?Alas, we cannot give you Austen, but Susan Hill's remarkable Woman In Black comes as close as our era can provide. Set on the obligatory English moor, on an isolated causeway, the story has as its hero Arthur Kipps, an up-and-coming young solicitor who has come north from London to attend the funeral and settle the affairs of Mrs. Alice Drablow of Eel Marsh House. The routine formalities he anticipates give way to a tumble of events and secrets more sinister and terrifying than any nightmare: the rocking chair in the deserted nursery, the eerie sound of a pony and trap, a child's scream in the fog, and most dreadfully--and for Kipps most tragically--The Woman In Black.The Woman In Black is both a brilliant exercise in atmosphere and controlled horror and a delicious spine-tingler--proof positive that this neglected genre, the ghost story, isn't dead after all.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327869942i/37034.jpg,"Fiction, Paranormal, Historical, Gothic, Horror, Classics, Ghost Stories, Mystery, Historical Fiction, Ghosts",1567921892,1567921892,9781567921892.0,"David R. Godine, Publisher",The Woman in Black,"John Lawrence, Susan         Hill",1007193600000.0,Arthur Kipps,"1283, 5373, 20175, 26720, 16869",70420.0,8035.0,138.0,English,
https://www.goodreads.com/book/show/40291564-storm-and-fury,Storm and Fury,"Storm and Fury (The Harbinger, #1)","The stunning beginning to the New York Times bestselling Harbinger series.Meet Trinity Marrow, a girl with an explosive secret whose hiding place has just been discovered…Eighteen-year-old Trinity Marrow may be going blind, but she can see and communicate with ghosts and spirits. Her gift is the reason she’s been in hiding for years in a compound guarded by Wardens—shape-shifters who protect humankind from demons. If the demons discover the truth about Trinity, they’ll devour her to enhance their powers.When Wardens from another clan arrive with reports that something is killing both demons and Wardens, Trinity’s world implodes. Not the least because one of the outsiders is the most annoying and fascinating person she’s ever met. Zayne has secrets of his own—but working together becomes imperative once demons breach the compound and Trinity’s secret comes to light. To save her family and maybe the world, she’ll have to trust Zayne. But all bets are off as a supernatural war is unleashed…",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540397329i/40291564.jpg,"Paranormal, Audiobook, Young Adult, Paranormal Romance, Angels, Urban Fantasy, Fantasy, Romance, Fantasy Romance, Young Adult Fantasy",1335218793,1335218793,9781335218797.0,Inkyard Press,The Harbinger,Jennifer L. Armentrout,1560236400000.0,"Zayne, Trinity Marrow","778, 2189, 10490, 22588, 20536",56581.0,5521.0,512.0,English,
https://www.goodreads.com/book/show/40425.Tarzan_of_the_Apes,Tarzan of the Apes,"Tarzan of the Apes (Tarzan, #1)","1888 W Africa. Newlyweds Lord and Lady Greystoke are marooned by mutineers. He builds a snug cabin for their growing family.But disaster falls. Great Apes raise the small son, destined to be Lord of the Jungle.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349074111i/40425.jpg,"Fiction, Pulp, Science Fiction, Adventure, Literature, Classics, Fantasy, Novels, Africa, Historical Fiction",0809599813,0809599813,9780809599813.0,Aegypan Books,Tarzan,"Edgar Rice Burroughs, Vincent",1062399600000.0,"Numa, Black Michael, Mirando, Munango-Keewati, Tantor, William Cecil Clayton, Thaka, Robert Canler, Sabor, Mbonga, Snipes, Kerchak, Neeta, Tarzan, Histah, Archimedes Q. Porter, Sheeta, Jane Porter, Sr., Captain Dufranne, Esmeralda (Jane Porter's governess), Dango, Bolgani, Horta, Peter, Tarrant, Arn, Kulonga, Tublat, Captain Billings, Porky Evans, Gunto, Monu, Tom, Bill, King, Alice Rutherford Clayton, Lady Greystoke, Jane Porter, Bara, Mungo, Samuel T. Philander, Terkoz, Kala, Hazel Strong, Pisah, Tana, John Clayton, Lord Greystoke, Lieutenant D'Arnot, Lieutenant Charpentier","808, 2712, 11064, 16232, 14468",45284.0,3253.0,323.0,English,"Africa, Paris, West Africa"
https://www.goodreads.com/book/show/5809.V_,V.,V.,"Que signifie V. ? Victoire, vol d'oiseaux, ou encore Vheissu, un pays imaginaire et mystérieux ? C'est la question que se pose Herbert Stencil depuis qu'il a repéré le fameux signe dans le journal intime de son père défunt. Très vite, V. devient une énigme aux nombreuses significations, une figure féminine aux multiples visages, la clé de voûte de la vaste réalité. Un récit vertigineux, dans le sillage de Kerouac et Joyce.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328110787i/5809.jpg,"The United States Of America, 20th Century, Fiction, Literary Fiction, Contemporary, Literature, Classics, American, Novels, Modern",2020418770,2020418770,9782020418775.0,Seuil,,"Carlos Martín Ramírez, Thomas Pynchon",978422400000.0,Pig Bodine,"695, 1347, 4415, 8758, 8333",23548.0,1375.0,640.0,French,
https://www.goodreads.com/book/show/6393631-smile,Smile,"Smile (Smile, #1)","Raina just wants to be a normal sixth grader. But one night after Girl Scouts she trips and falls, severely injuring her two front teeth, and what follows is a long and frustrating journey with on-again, off-again braces, surgery, embarrassing headgear, and even a retainer with fake teeth attached. And on top of all that, there’s still more to deal with: a major earthquake, boy confusion, and friends who turn out to be not so friendly. This coming-of-age true story is sure to resonate with anyone who has ever been in middle school, and especially those who have ever had a bit of their own dental drama.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1531595478i/6393631.jpg,"Fiction, Realistic Fiction, Young Adult, Childrens, Middle Grade, Contemporary, Humor, Graphic Novels Comics, Coming Of Age, Graphic Novels",0545132053,0545132053,9780545132053.0,Scholastic/Graphix,Smile,Raina Telgemeier,1265011200000.0,Raina Telgemeier,"6364, 10998, 40569, 74014, 147329",279274.0,12795.0,214.0,English,
https://www.goodreads.com/book/show/56313556-making-hearts,Making Hearts,Making Hearts,"Interrupting the Soria family’s holiday feast, childish teenager Emily requires the hospital emergency room for an apparent attack of appendicitis. But a blunt nurse explains the truth: Emily is giving birth. The seventeen-year-old has tricked her mind and body into believing she isn’t pregnant, when the baby is full term and already being born.A life-affirming, feel-good story of love, family and the special way new babies can inspire, Making Hearts introduces a character readers will strongly care about and root for. Noelle wins the hearts of all with her loving enthusiasm for life, her wit, and by personally defeating the villain’s lowdown scheme in an astonishing climax readers will never forget.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1608154347i/56313556.jpg,"Drama, Fiction, Contemporary, Family, Romance, Novels, Epic",164396156X,164396156X,9781643961569.0,Down & Out Books,,Jack Getze,1607241600000.0,,"34, 113, 147, 888, 1021",2203.0,52.0,148.0,English,
https://www.goodreads.com/book/show/7141642-the-thousand-autumns-of-jacob-de-zoet,The Thousand Autumns of Jacob de Zoet,The Thousand Autumns of Jacob de Zoet,"The year is 1799, the place Dejima in Nagasaki Harbor, the “high-walled, fan-shaped artificial island” that is the Japanese Empire’s single port and sole window onto the world, designed to keep the West at bay; the farthest outpost of the war-ravaged Dutch East Indies Company; and a de facto prison for the dozen foreigners permitted to live and work there. To this place of devious merchants, deceitful interpreters, costly courtesans, earthquakes, and typhoons comes Jacob de Zoet, a devout and resourceful young clerk who has five years in the East to earn a fortune of sufficient size to win the hand of his wealthy fiancée back in Holland.But Jacob’s original intentions are eclipsed after a chance encounter with Orito Aibagawa, the disfigured daughter of a samurai doctor and midwife to the city’s powerful magistrate. The borders between propriety, profit, and pleasure blur until Jacob finds his vision clouded, one rash promise made and then fatefully broken. The consequences will extend beyond Jacob’s worst imaginings. As one cynical colleague asks, “Who ain’t a gambler in the glorious Orient, with his very life?”A magnificent mix of luminous writing, prodigious research, and heedless imagination, The Thousand Autumns of Jacob de Zoet is the most impressive achievement of its eminent author.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320540908i/7141642.jpg,"Fiction, Literary Fiction, Historical, Japan, Asia, Contemporary, Literature, British Literature, Novels, Historical Fiction",1400065453,1400065453,9781400065455.0,Random House,,David Mitchell,1277794800000.0,Jacob de Zoet,"1595, 3310, 10698, 25394, 23557",64554.0,6728.0,479.0,English,Dejima
https://www.goodreads.com/book/show/229432.The_Pickwick_Papers,The Pickwick Papers,The Pickwick Papers,"Few first novels have created as much popular excitement as The Pickwick Papers–-a comic masterpiece that catapulted its 24-year-old author to immediate fame. Readers were captivated by the adventures of the poet Snodgrass, the lover Tupman, the sportsman Winkle &amp;, above all, by that quintessentially English Quixote, Mr Pickwick, &amp; his cockney Sancho Panza, Sam Weller. From the hallowed turf of Dingley Dell Cricket Club to the unholy fracas of the Eatanswill election, via the Fleet debtor’s prison, characters &amp; incidents sprang to life from Dickens’s pen, to form an enduringly popular work of ebullient humour &amp; literary invention.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360795072i/229432.jpg,"Fiction, Victorian, Literature, Humor, Classics, British Literature, 19th Century, Classic Literature, Novels, Historical Fiction",0140436111,,,Penguin Classics,,"Charles Dickens, Mark Wormald",965113200000.0,"Tracy Tupman, Augustus Snodgrass, Samuel Pickwick, Mr. Wardle, Tony Weller, Mr. Fogg, Dr. Slammer, Nathaniel Winkle, Mr. Perker, Job Trotter, Bob Sawyer, Benjamin Allen, Sam Weller, Arabella Allen, Mrs. Bardell, Rachael Wardle, Solomon Pell, Emily Wardle, Alfred Jingle, Mr. Dodson","717, 2104, 7445, 10437, 9263",29966.0,2321.0,801.0,English,
https://www.goodreads.com/book/show/17158513-captive-prince,Captive Prince: Volume Two,"Captive Prince: Volume Two (Captive Prince, #2)","With their countries on the brink of war, Damen and his new master, Prince Laurent, must exchange the intrigues of the palace for the sweeping might of the battlefield as they travel to the border to avert a lethal plot.Forced to hide his identity, Damen finds himself increasingly drawn to the dangerous, charismatic Laurent. But as the fledgling trust between the two men deepens, the truth of secrets from both their pasts is poised to deal them the crowning death blow . . .",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356027904i/17158513.jpg,"Fiction, LGBT, Historical, Adult, Gay, Historical Fiction, M M Romance, Fantasy, Romance, Queer",,,,,Captive Prince,C.S. Pacat,1325404800000.0,"Damen, Laurent","811, 1736, 7148, 22387, 39859",71941.0,8224.0,216.0,English,
https://www.goodreads.com/book/show/1609451.Change_of_Heart,Change of Heart,Change of Heart,"The acclaimed #1 ""New York Times"" bestselling author presents a spellbinding tale of a mother's tragic loss and one man's last chance at gaining salvation.Can we save ourselves, or do we rely on others to do it? Is what we believe always the truth?One moment June Nealon was happily looking forward to years full of laughter and adventure with her family, and the next, she was staring into a future that was as empty as her heart. Now her life is a waiting game. Waiting for time to heal her wounds, waiting for justice. In short, waiting for a miracle to happen.For Shay Bourne, life holds no more surprises. The world has given him nothing, and he has nothing to offer the world. In a heartbeat, though, something happens that changes everything for him. Now, he has one last chance for salvation, and it lies with June's eleven-year-old daughter, Claire. But between Shay and Claire stretches an ocean of bitter regrets, past crimes, and the rage of a mother who has lost her child.Would you give up your vengeance against someone you hate if it meant saving someone you love? Would you want your dreams to come true if it meant granting your enemy's dying wish?Once again, Jodi Picoult mesmerizes and enthralls readers with this story of redemption, justice, and love.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390429931i/1609451.jpg,"Drama, Fiction, Religion, Realistic Fiction, Audiobook, Contemporary, Adult, Chick Lit, Adult Fiction, Novels",0743496744,0743496744,9780743496742.0,Atria Books,,Jodi Picoult,1204617600000.0,"Elizabeth Nealon, Shay Bourne, Kurt Nealon, Christian Gallagher, June Nealon, Maggie Bloom, Lucius DuFresne, Judge Haig, Grace Bourne, Dr Wu, Michael Wright, Claire Nealon","1916, 6081, 27625, 45900, 38605",120127.0,7260.0,448.0,English,New Hampshire
https://www.goodreads.com/book/show/138959.Stuart_Little,Stuart Little,Stuart Little,"E.B. White's classic novel about one small mouse on a very big adventure! Stuart Little is no ordinary mouse. Born to a family of humans, he lives in New York City with his parents, his older brother George, and Snowbell the cat. Though he's shy and thoughtful, he's also a true lover of adventure.Stuart's greatest adventure comes when his best friend, a beautiful little bird named Margalo, disappears from her nest. Determined to track her down, Stuart ventures away from home for the very first time in his life. He finds adventure aplenty. But will he find his friend?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1692299661i/138959.jpg,"Chapter Books, Fiction, Childrens, Young Adult, Middle Grade, Adventure, Classics, Fantasy, Animals, Juvenile",B00AHFYJQE,0064400565,9780064400565.0,HarperCollins,,E.B. White,94723200000.0,,"2526, 8605, 31843, 39927, 43473",126374.0,3821.0,131.0,English,New York (State)
https://www.goodreads.com/book/show/57388047-things-i-wanted-to-say-but-never-did,"Things I Wanted to Say, But Never Did","Things I Wanted to Say, But Never Did (Lancaster Prep, #1)","Whit Lancaster burst into my life like a storm. Dark and thunderous, furious and fierce. Cold, heartless and devastatingly beautiful, like the statues in our prep school gardens. The school with his family name on the sign. He can do no wrong here. This is his domain. He’s a menace on campus. Adored and feared. Hated and respected. His taunting words carve into my skin, shredding me to ribbons. Yet his intense gaze scorches my blood, fills me with a longing I don’t understand. When I stumble upon him one night alone, I find him broken. Bleeding. My instincts scream to leave and let him suffer, but I can’t. I sneak him into my room. Clean him up. Fall for his lies. Let him possess every single part of me until I’m the one left a gasping, broken mess. When he leaves me alone in the dead of night, he takes my journal with him. Now he knows all my secrets. My hate. My truth. And he promises to use my words against me. I’ll be ruined if my darkest secret gets out. That’s when I strike a bargain with the devil. I’ll let Whit Lancaster ruin me behind closed doors instead.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1624496971i/57388047.jpg,"Fiction, Teen, New Adult, Action, Contemporary Romance, Dark, Contemporary, Young Adult, High School, Romance",,,,EM Publishing,Lancaster Prep ,Monica  Murphy,1627542000000.0,,"2716, 4534, 11085, 14430, 11807",44572.0,5309.0,506.0,English,
https://www.goodreads.com/book/show/40034669-the-octunnumi-fosbit-files-prologue,The Octunnumi Fosbit Files Prologue,The Octunnumi Fosbit Files Prologue,"Publishers note:The Octunnumi does not exist.Fosbit and any files relating to a Fosbit do not exist.The Tarelen peoples that protect and provide sanctuary for the Avitens of Fethrist are not real.The abilities of the Tarelen peoples with their heightened skills, living in their Utopian world are myth, their purpose here mere tales; rumours of their reincarnations enabling them to live many lives… ridiculous!And there is definitely no magic.None at all.No, really, there isn’t.Magic is not a thing.There are also no hidden worlds or mythical beings coexisting just out of sight. Equally, there are no secret access points to these hidden worlds that don’t exist, and there is no, 'unfinished business from the past' that is set to destroy, well, anything. There is no disaster looming.Anyway, regardless of any potential threat that may or may not be present, this publication, The Octunnumi and any reference to any other beings is a work of fiction.And for the record, Scariodintts, should they exist, are perfectly lovely beings whose purpose in life is grossly misunderstood.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1525430431i/40034669.jpg,"Fiction, New Adult, Young Adult, Science Fiction, Magic, Adult, Adventure, Fantasy, Novels, Science Fiction Fantasy",,,,Scariodintt Publisharys,The Octunnumi Fosbit Files,Trevor Alan Foris,1546329600000.0,,"387, 628, 1130, 3991, 4010",10146.0,515.0,520.0,English,
https://www.goodreads.com/book/show/33555.What_Dreams_May_Come,What Dreams May Come,What Dreams May Come,"The New York Times bestsellerA LOVE THAT TRANSCENDS HEAVEN AND HELLWhat happens to us after we die? Chris Nielsen had no idea, until an unexpected accident cut his life short, separating him from his beloved wife, Annie. Now Chris must discover the true nature of life after death.But even Heaven is not complete without Annie, and when tragedy threatens to divide them forever, Chris risks his very soul to save Annie from an eternity of despair.Richard Matheson's powerful tale of life---and love---after death was the basis for the Oscar-winning film starring Robin Williams.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924911i/33555.jpg,"Fiction, Paranormal, Religion, Science Fiction, Contemporary, Death, Horror, Classics, Fantasy, Romance",,0765308703,9780765308702.0,Tor Books,,Richard Matheson,1072944000000.0,Chris,"352, 939, 2849, 4612, 5140",13892.0,1317.0,288.0,English,
https://www.goodreads.com/book/show/23965.Porno,Porno,"Porno (Mark Renton, #3)","Diez años después de Trainspotting, Sick Boy está en franca decadencia. Acaba de dejar su piso en un barrio pijo de Londres y se ha mudado a un agujero miserable, y tras una noche de drogas y sexo indiscriminados, decide aceptar la oferta de su tía Paula: lo dejará a cargo de su pub en Leith y se marchará con su amante español a Alicante.Pero en el Port Sunshine el negocio no está solamente en las bebidas: Sick Boy descubre que un grupo liderado por «Juice» Terry Lawson, su antiguo conocido, se reúne a follar y a filmar sus orgías en uno de los salones privados. Y que en Edimburgo hay un floreciente negocio de vídeos porno realizados en las trastiendas de los pubs, con los clientes como estrellas. Y Sick Boy, que siempre está maquinando negocios, se pondrá, con la ayuda de la guapa Nikki Fuller-Smith, estudiante de cine de día y trabajadora del sexo por las noches, a hacer una película porno de altura, con calidad suficiente como para ser vendida internacionalmente y circular por Internet. Y también incluirá en el equipo a su viejo amigo Renton, el que diez años antes los traicionó y huyó a Ámsterdam con el dinero del alijo de heroína. Pero cuando Sick Boy maquina algo, la cosa tiene más complicaciones y trampas que la tela de una araña, y entre los hilos también se mueven Spud, el único que había recibido a escondidas su parte del dinero de la droga, y Begbie, el psicópata del grupo, que después de pasar unos años en la cárcel volverá a la acción aún más paranoico y furioso que antes.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1167484379i/23965.jpg,"Drama, Fiction, Dark, Contemporary, Crime, Scotland, Thriller, Literature, British Literature, Novels",8433972618,8433972618,9788433972613.0,Anagrama,"Mark Renton, Terry Lawson","Federico Corriente, Irvine Welsh",1156748400000.0,,"441, 1555, 6444, 9992, 6723",25155.0,730.0,600.0,Spanish; Castilian,"Edinburgh, Scotland"
https://www.goodreads.com/book/show/40779082-the-guns-of-august,The Guns of August,The Guns of August,"The Proud Tower, the Pulitzer Prize–winning The Guns of August, and The Zimmerman Telegram comprise Barbara W. Tuchman’s classic histories of the First World War eraIn this landmark, Pulitzer Prize–winning account, renowned historian Barbara W. Tuchman re-creates the first month of World War I: thirty days in the summer of 1914 that determined the course of the conflict, the century, and ultimately our present world. Beginning with the funeral of Edward VII, Tuchman traces each step that led to the inevitable clash. And inevitable it was, with all sides plotting their war for a generation. Dizzyingly comprehensive and spectacularly portrayed with her famous talent for evoking the characters of the war’s key players, Tuchman’s magnum opus is a classic for the ages.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1617037342i/40779082.jpg,"History, War, Politics, Military Fiction, World History, Historical, Military History, European History, World War I, Nonfiction",B002TXZS8A,,,Random House,,Barbara W. Tuchman,1248246000000.0,,"2212, 2879, 10393, 25070, 36556",77110.0,3440.0,658.0,English,
https://www.goodreads.com/book/show/16077824-dream-caster,Dream Caster,"Dream Caster (Dream Cycle, #1)","Weaver, a young man who longs for a different life, is forced to flee his refugee settlement when everyone in it is massacred. In his flight for safety, Weaver stumbles upon a refuge of survivors hidden among the remains of a ruined city once known as Toronto. In the midst of building a new life, Weaver discovers he can do something strange: cast dreams into reality. Convinced it’s just an anomaly, he ignores it. That is until he learns of the mysterious man who waged war against his world — a man who calls himself the Dream Eater and harnesses the ability to animate nightmares into existence. The peaceful life Weaver hoped for begins to unravel when those of his new home are besieged by the Dream Eater and their lives placed in jeopardy. Weaver must learn to master his accursed ability before his new home is eradicated by the Dream Eater and human existence is pushed to the brink of extinction.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1437143444i/16077824.jpg,"Post Apocalyptic, Fiction, Paranormal, Action, Young Adult, Science Fiction, Fantasy, Dystopia",0991709403,0991709403,9780991722907.0,,Dream Cycle,Najeev Raj Nadarajah,1355904000000.0,,"9, 19, 40, 72, 149",289.0,79.0,362.0,English,The Shield
https://www.goodreads.com/book/show/56980548-aristotle-and-dante-dive-into-the-waters-of-the-world,Aristotle and Dante Dive into the Waters of the World,"Aristotle and Dante Dive into the Waters of the World (Aristotle and Dante, #2)","In Aristotle and Dante Discover the Secrets of the Universe, two boys in a border town fell in love. Now, they must discover what it means to stay in love and build a relationship in a world that seems to challenge their very existence. Ari has spent all of high school burying who he really is, staying silent and invisible. He expected his senior year to be the same. But something in him cracked open when he fell in love with Dante, and he can’t go back. Suddenly he finds himself reaching out to new friends, standing up to bullies of all kinds, and making his voice heard. And, always, there is Dante, dreamy, witty Dante, who can get on Ari’s nerves and fill him with desire all at once. The boys are determined to forge a path for themselves in a world that doesn’t understand them. But when Ari is faced with a shocking loss, he’ll have to fight like never before to create a life that is truthfully, joyfully his own.The highly anticipated sequel to the critically acclaimed, multiple award-winning novel Aristotle and Dante Discover the Secrets of the Universe is an achingly romantic, tender tale sure to captivate fans of Adam Silvera and Mary H.K. Choi.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1614709171i/56980548.jpg,"Fiction, LGBT, Audiobook, Young Adult, Contemporary, Gay, Historical Fiction, Romance, Queer, Coming Of Age",153449619X,153449619X,9781534496194.0,Simon & Schuster Books for Young Readers,Aristotle and Dante,Benjamin Alire Sáenz,1634022000000.0,"Aristotle ""Ari"" Mendoza, Dante Quintana","1324, 4404, 15431, 31528, 41359",94046.0,17305.0,516.0,English,
